filter,till,till_date,fert_comp,spr_fert,fert_date,sum_fert,fert_app,cover,TN_mean,TN_min,TN_max,TDP_mean,TDP_min,TDP_max,CY_mean,CY_min,CY_max
0,No Till,NA,Dairy Manure,0,1-May,125,Broadcast,None,14.13376269,4.623168257,23.69797141,0.360863704,0.155022786,1.09276683,2.731125602,0.634776366,3.549532003
1,No Till,NA,Dairy Manure,0,1-May,125,Broadcast,None,7.81584791,2.516764641,19.66247549,0.224248244,0.073737798,0.786742176,2.731125602,0.634776366,3.549532003
3,No Till,NA,Dairy Manure,0,1-May,125,Broadcast,None,7.246611614,2.338097328,19.66247549,0.213936483,0.063463983,0.786742176,2.731125602,0.634776366,3.549532003
5,No Till,NA,Dairy Manure,0,1-May,125,Broadcast,None,7.033541674,2.275442271,19.66247549,0.209782294,0.059509732,0.786742176,2.731125602,0.634776366,3.549532003
0,Till,15-Apr,Dairy Manure,125,1-May,0,Broadcast,Winter Rye,13.7496326,4.204025139,23.55446712,0.335121417,0.151188915,0.956161866,2.731095127,0.631193293,3.546009255
1,Till,15-Apr,Dairy Manure,125,1-May,0,Broadcast,Winter Rye,7.627419913,2.354543949,18.31872528,0.209537148,0.073758179,0.665666853,2.731095127,0.631193293,3.546009255
3,Till,15-Apr,Dairy Manure,125,1-May,0,Broadcast,Winter Rye,7.043994009,2.209780455,18.31872528,0.198193754,0.053965912,0.665666853,2.731095127,0.631193293,3.546009255
5,Till,15-Apr,Dairy Manure,125,1-May,0,Broadcast,Winter Rye,6.881826305,2.157664671,18.31872528,0.196386848,0.059510478,0.665666853,2.731095127,0.631193293,3.546009255
0,Till,15-Apr,Dairy Manure,125,1-May,0,Broadcast,None,13.7496326,4.20402514,23.55446712,0.335121417,0.151188916,0.956161866,2.731095127,0.631193293,3.546009255
1,Till,15-Apr,Dairy Manure,125,1-May,0,Broadcast,None,7.627419913,2.354543949,18.31872528,0.209537148,0.073758179,0.665666853,2.731095127,0.631193293,3.546009255
3,Till,15-Apr,Dairy Manure,125,1-May,0,Broadcast,None,7.043994009,2.209780455,18.31872528,0.198193754,0.053965912,0.665666853,2.731095127,0.631193293,3.546009255
5,Till,15-Apr,Dairy Manure,125,1-May,0,Broadcast,None,6.881826305,2.157664671,18.31872528,0.196386848,0.059510478,0.665666853,2.731095127,0.631193293,3.546009255
0,Till,1-Apr,Dairy Manure,125,1-May,0,Broadcast,Winter Rye,13.75423817,4.204528193,23.57758181,0.333844932,0.150957996,0.950069645,2.730477809,0.631115238,3.544374275
1,Till,1-Apr,Dairy Manure,125,1-May,0,Broadcast,Winter Rye,7.627658,2.354857772,18.29775105,0.208804139,0.073758179,0.662258492,2.730477809,0.631115238,3.544374275
3,Till,1-Apr,Dairy Manure,125,1-May,0,Broadcast,Winter Rye,7.043889199,2.209917342,18.29775105,0.197509456,0.053965912,0.662258492,2.730477809,0.631115238,3.544374275
5,Till,1-Apr,Dairy Manure,125,1-May,0,Broadcast,Winter Rye,6.8813478,2.157634591,18.29775105,0.195711482,0.059510478,0.662258492,2.730477809,0.631115238,3.544374275
0,Till,1-Apr,Dairy Manure,125,1-May,0,Broadcast,None,13.75423817,4.204528193,23.57758181,0.333844932,0.150957996,0.950069645,2.730477809,0.631115238,3.544374275
1,Till,1-Apr,Dairy Manure,125,1-May,0,Broadcast,None,7.627658,2.354857772,18.29775105,0.208804139,0.073758179,0.662258492,2.730477809,0.631115238,3.544374275
3,Till,1-Apr,Dairy Manure,125,1-May,0,Broadcast,None,7.043889199,2.209917342,18.29775105,0.197509456,0.053965912,0.662258492,2.730477809,0.631115238,3.544374275
5,Till,1-Apr,Dairy Manure,125,1-May,0,Broadcast,None,6.8813478,2.157634592,18.29775105,0.195711482,0.059510478,0.662258492,2.730477809,0.631115238,3.544374275
0,Till,15-Apr,Dairy Manure,0,1-Feb,125,Injection,Winter Rye,13.75561341,4.189806163,23.53769986,0.319937532,0.100925665,0.948469134,2.727389284,0.634197251,3.542918934
1,Till,15-Apr,Dairy Manure,0,1-Feb,125,Injection,Winter Rye,7.624124956,2.349722046,18.49170971,0.198623862,0.032816492,0.656370989,2.727389284,0.634197251,3.542918934
3,Till,15-Apr,Dairy Manure,0,1-Feb,125,Injection,Winter Rye,7.082788249,2.205645231,18.49170971,0.190519791,0.029086659,0.656370989,2.727389284,0.634197251,3.542918934
5,Till,15-Apr,Dairy Manure,0,1-Feb,125,Injection,Winter Rye,6.87926178,2.153953547,18.49170971,0.187232049,0.027606987,0.656370989,2.727389284,0.634197251,3.542918934
0,Till,15-Apr,Dairy Manure,0,1-May,125,Injection,Winter Rye,13.75561341,4.189806163,23.53769986,0.319937532,0.100925665,0.948469134,2.727389284,0.634197251,3.542918934
1,Till,15-Apr,Dairy Manure,0,1-May,125,Injection,Winter Rye,7.624124956,2.349722046,18.49170971,0.198623862,0.032816492,0.656370989,2.727389284,0.634197251,3.542918934
3,Till,15-Apr,Dairy Manure,0,1-May,125,Injection,Winter Rye,7.082788249,2.205645231,18.49170971,0.190519791,0.029086659,0.656370989,2.727389284,0.634197251,3.542918934
5,Till,15-Apr,Dairy Manure,0,1-May,125,Injection,Winter Rye,6.87926178,2.153953547,18.49170971,0.187232049,0.027606987,0.656370989,2.727389284,0.634197251,3.542918934
0,Till,15-Apr,Dairy Manure,0,1-Feb,125,Broadcast,Winter Rye,13.76281776,4.189806163,23.53769986,0.334143106,0.144457006,0.948469134,2.727389284,0.634197251,3.542918934
1,Till,15-Apr,Dairy Manure,0,1-Feb,125,Broadcast,Winter Rye,7.633286177,2.349722046,18.49170971,0.208353197,0.073737798,0.656370989,2.727389284,0.634197251,3.542918934
3,Till,15-Apr,Dairy Manure,0,1-Feb,125,Broadcast,Winter Rye,7.090485024,2.205645231,18.49170971,0.198992272,0.063463983,0.656370989,2.727389284,0.634197251,3.542918934
5,Till,15-Apr,Dairy Manure,0,1-Feb,125,Broadcast,Winter Rye,6.886417368,2.153953547,18.49170971,0.19521886,0.059509732,0.656370989,2.727389284,0.634197251,3.542918934
0,Till,15-Apr,Dairy Manure,0,1-May,125,Broadcast,Winter Rye,13.76281776,4.189806163,23.53769986,0.334143106,0.144457006,0.948469134,2.727389284,0.634197251,3.542918934
1,Till,15-Apr,Dairy Manure,0,1-May,125,Broadcast,Winter Rye,7.633286177,2.349722046,18.49170971,0.208353197,0.073737798,0.656370989,2.727389284,0.634197251,3.542918934
3,Till,15-Apr,Dairy Manure,0,1-May,125,Broadcast,Winter Rye,7.090485024,2.205645231,18.49170971,0.198992272,0.063463983,0.656370989,2.727389284,0.634197251,3.542918934
5,Till,15-Apr,Dairy Manure,0,1-May,125,Broadcast,Winter Rye,6.886417368,2.153953547,18.49170971,0.19521886,0.059509732,0.656370989,2.727389284,0.634197251,3.542918934
0,Till,15-Apr,Dairy Manure,0,1-Feb,125,Injection,None,13.75561341,4.189806163,23.53769986,0.319937532,0.100925665,0.948469134,2.727389284,0.634197251,3.542918934
1,Till,15-Apr,Dairy Manure,0,1-Feb,125,Injection,None,7.624124956,2.349722046,18.49170971,0.198623862,0.032816492,0.656370989,2.727389284,0.634197251,3.542918934
3,Till,15-Apr,Dairy Manure,0,1-Feb,125,Injection,None,7.082788249,2.205645231,18.49170971,0.190519791,0.029086659,0.656370989,2.727389284,0.634197251,3.542918934
5,Till,15-Apr,Dairy Manure,0,1-Feb,125,Injection,None,6.87926178,2.153953547,18.49170971,0.187232049,0.027606987,0.656370989,2.727389284,0.634197251,3.542918934
0,Till,15-Apr,Dairy Manure,0,1-May,125,Injection,None,13.75561341,4.189806163,23.53769986,0.319937532,0.100925665,0.948469134,2.727389284,0.634197251,3.542918934
1,Till,15-Apr,Dairy Manure,0,1-May,125,Injection,None,7.624124956,2.349722046,18.49170971,0.198623862,0.032816492,0.656370989,2.727389284,0.634197251,3.542918934
3,Till,15-Apr,Dairy Manure,0,1-May,125,Injection,None,7.082788249,2.205645231,18.49170971,0.190519791,0.029086659,0.656370989,2.727389284,0.634197251,3.542918934
5,Till,15-Apr,Dairy Manure,0,1-May,125,Injection,None,6.87926178,2.153953547,18.49170971,0.187232049,0.027606987,0.656370989,2.727389284,0.634197251,3.542918934
0,Till,15-Apr,Dairy Manure,0,1-Feb,125,Broadcast,None,13.76281776,4.189806163,23.53769986,0.334143107,0.144457007,0.948469134,2.727389284,0.634197251,3.542918934
1,Till,15-Apr,Dairy Manure,0,1-Feb,125,Broadcast,None,7.633286177,2.349722046,18.49170971,0.208353197,0.073737798,0.656370989,2.727389284,0.634197251,3.542918934
3,Till,15-Apr,Dairy Manure,0,1-Feb,125,Broadcast,None,7.090485024,2.205645231,18.49170971,0.198992272,0.063463983,0.656370989,2.727389284,0.634197251,3.542918934
5,Till,15-Apr,Dairy Manure,0,1-Feb,125,Broadcast,None,6.886417368,2.153953547,18.49170971,0.19521886,0.059509732,0.656370989,2.727389284,0.634197251,3.542918934
0,Till,15-Apr,Dairy Manure,0,1-May,125,Broadcast,None,13.76281776,4.189806163,23.53769986,0.334143107,0.144457007,0.948469134,2.727389284,0.634197251,3.542918934
1,Till,15-Apr,Dairy Manure,0,1-May,125,Broadcast,None,7.633286177,2.349722046,18.49170971,0.208353197,0.073737798,0.656370989,2.727389284,0.634197251,3.542918934
3,Till,15-Apr,Dairy Manure,0,1-May,125,Broadcast,None,7.090485024,2.205645231,18.49170971,0.198992272,0.063463983,0.656370989,2.727389284,0.634197251,3.542918934
5,Till,15-Apr,Dairy Manure,0,1-May,125,Broadcast,None,6.886417368,2.153953547,18.49170971,0.19521886,0.059509732,0.656370989,2.727389284,0.634197251,3.542918934
0,Till,1-Apr,Dairy Manure,0,1-Feb,125,Injection,Winter Rye,13.76074721,4.189934198,23.55679401,0.318642673,0.100925665,0.942274466,2.726827809,0.634120311,3.541918711
1,Till,1-Apr,Dairy Manure,0,1-Feb,125,Injection,Winter Rye,7.625011754,2.349899049,18.48128959,0.197897544,0.032816492,0.652990663,2.726827809,0.634120311,3.541918711
3,Till,1-Apr,Dairy Manure,0,1-Feb,125,Injection,Winter Rye,7.08325666,2.20580856,18.48128959,0.189828371,0.029086659,0.652990663,2.726827809,0.634120311,3.541918711
5,Till,1-Apr,Dairy Manure,0,1-Feb,125,Injection,Winter Rye,6.879667325,2.15383075,18.48128959,0.186563109,0.027606987,0.652990663,2.726827809,0.634120311,3.541918711
0,Till,1-Apr,Dairy Manure,0,1-May,125,Injection,Winter Rye,13.76074721,4.189934198,23.55679401,0.318642673,0.100925665,0.942274466,2.726827809,0.634120311,3.541918711
1,Till,1-Apr,Dairy Manure,0,1-May,125,Injection,Winter Rye,7.625011754,2.349899049,18.48128959,0.197897544,0.032816492,0.652990663,2.726827809,0.634120311,3.541918711
3,Till,1-Apr,Dairy Manure,0,1-May,125,Injection,Winter Rye,7.08325666,2.20580856,18.48128959,0.189828371,0.029086659,0.652990663,2.726827809,0.634120311,3.541918711
5,Till,1-Apr,Dairy Manure,0,1-May,125,Injection,Winter Rye,6.879667325,2.15383075,18.48128959,0.186563109,0.027606987,0.652990663,2.726827809,0.634120311,3.541918711
0,Till,1-Apr,Dairy Manure,0,1-Feb,125,Broadcast,Winter Rye,13.76795155,4.189934198,23.55679401,0.332848247,0.144227956,0.942274466,2.726827809,0.634120311,3.541918711
1,Till,1-Apr,Dairy Manure,0,1-Feb,125,Broadcast,Winter Rye,7.634172975,2.349899049,18.48128959,0.207626879,0.073737798,0.652990663,2.726827809,0.634120311,3.541918711
3,Till,1-Apr,Dairy Manure,0,1-Feb,125,Broadcast,Winter Rye,7.090953435,2.20580856,18.48128959,0.198300851,0.063463983,0.652990663,2.726827809,0.634120311,3.541918711
5,Till,1-Apr,Dairy Manure,0,1-Feb,125,Broadcast,Winter Rye,6.886822912,2.15383075,18.48128959,0.194549921,0.059509732,0.652990663,2.726827809,0.634120311,3.541918711
0,Till,1-Apr,Dairy Manure,0,1-May,125,Broadcast,Winter Rye,13.76795155,4.189934198,23.55679401,0.332848247,0.144227956,0.942274466,2.726827809,0.634120311,3.541918711
1,Till,1-Apr,Dairy Manure,0,1-May,125,Broadcast,Winter Rye,7.634172975,2.349899049,18.48128959,0.207626879,0.073737798,0.652990663,2.726827809,0.634120311,3.541918711
3,Till,1-Apr,Dairy Manure,0,1-May,125,Broadcast,Winter Rye,7.090953435,2.20580856,18.48128959,0.198300851,0.063463983,0.652990663,2.726827809,0.634120311,3.541918711
5,Till,1-Apr,Dairy Manure,0,1-May,125,Broadcast,Winter Rye,6.886822912,2.15383075,18.48128959,0.194549921,0.059509732,0.652990663,2.726827809,0.634120311,3.541918711
0,Till,1-Apr,Dairy Manure,0,1-Feb,125,Injection,None,13.76074721,4.189934198,23.55679401,0.318642673,0.100925665,0.942274466,2.726827809,0.634120311,3.541918711
1,Till,1-Apr,Dairy Manure,0,1-Feb,125,Injection,None,7.625011754,2.349899049,18.48128959,0.197897544,0.032816492,0.652990663,2.726827809,0.634120311,3.541918711
3,Till,1-Apr,Dairy Manure,0,1-Feb,125,Injection,None,7.08325666,2.20580856,18.48128959,0.189828371,0.029086659,0.652990663,2.726827809,0.634120311,3.541918711
5,Till,1-Apr,Dairy Manure,0,1-Feb,125,Injection,None,6.879667325,2.153830751,18.48128959,0.186563109,0.027606987,0.652990663,2.726827809,0.634120311,3.541918711
0,Till,1-Apr,Dairy Manure,0,1-May,125,Injection,None,13.76074721,4.189934198,23.55679401,0.318642673,0.100925665,0.942274466,2.726827809,0.634120311,3.541918711
1,Till,1-Apr,Dairy Manure,0,1-May,125,Injection,None,7.625011754,2.349899049,18.48128959,0.197897544,0.032816492,0.652990663,2.726827809,0.634120311,3.541918711
3,Till,1-Apr,Dairy Manure,0,1-May,125,Injection,None,7.08325666,2.20580856,18.48128959,0.189828371,0.029086659,0.652990663,2.726827809,0.634120311,3.541918711
5,Till,1-Apr,Dairy Manure,0,1-May,125,Injection,None,6.879667325,2.153830751,18.48128959,0.186563109,0.027606987,0.652990663,2.726827809,0.634120311,3.541918711
0,Till,1-Apr,Dairy Manure,0,1-Feb,125,Broadcast,None,13.76795155,4.189934198,23.55679401,0.332848247,0.144227956,0.942274466,2.726827809,0.634120311,3.541918711
1,Till,1-Apr,Dairy Manure,0,1-Feb,125,Broadcast,None,7.634172975,2.349899049,18.48128959,0.207626879,0.073737798,0.652990663,2.726827809,0.634120311,3.541918711
3,Till,1-Apr,Dairy Manure,0,1-Feb,125,Broadcast,None,7.090953434,2.20580856,18.48128959,0.198300851,0.063463983,0.652990663,2.726827809,0.634120311,3.541918711
5,Till,1-Apr,Dairy Manure,0,1-Feb,125,Broadcast,None,6.886822912,2.153830751,18.48128959,0.194549921,0.059509732,0.652990663,2.726827809,0.634120311,3.541918711
0,Till,1-Apr,Dairy Manure,0,1-May,125,Broadcast,None,13.76795155,4.189934198,23.55679401,0.332848247,0.144227956,0.942274466,2.726827809,0.634120311,3.541918711
1,Till,1-Apr,Dairy Manure,0,1-May,125,Broadcast,None,7.634172975,2.349899049,18.48128959,0.207626879,0.073737798,0.652990663,2.726827809,0.634120311,3.541918711
3,Till,1-Apr,Dairy Manure,0,1-May,125,Broadcast,None,7.090953434,2.20580856,18.48128959,0.198300851,0.063463983,0.652990663,2.726827809,0.634120311,3.541918711
5,Till,1-Apr,Dairy Manure,0,1-May,125,Broadcast,None,6.886822912,2.153830751,18.48128959,0.194549921,0.059509732,0.652990663,2.726827809,0.634120311,3.541918711
0,No Till,NA,Dairy Manure,125,1-Feb,0,Broadcast,Winter Rye,14.35874386,4.610014714,24.08485161,0.372084629,0.158995229,1.105073833,2.721984288,0.623681863,3.543030832
1,No Till,NA,Dairy Manure,125,1-Feb,0,Broadcast,Winter Rye,7.933275189,2.51114708,19.9923277,0.230027314,0.077816416,0.795076053,2.721984288,0.623681863,3.543030832
3,No Till,NA,Dairy Manure,125,1-Feb,0,Broadcast,Winter Rye,7.312726385,2.333075071,19.9923277,0.217274206,0.056644087,0.795076053,2.721984288,0.623681863,3.543030832
5,No Till,NA,Dairy Manure,125,1-Feb,0,Broadcast,Winter Rye,7.137027222,2.270299228,19.9923277,0.214909798,0.062747966,0.795076053,2.721984288,0.623681863,3.543030832
0,No Till,NA,Dairy Manure,125,1-Feb,0,Broadcast,None,14.35874386,4.610014714,24.08485161,0.372084629,0.158995229,1.105073833,2.721984288,0.623681863,3.543030832
1,No Till,NA,Dairy Manure,125,1-Feb,0,Broadcast,None,7.933275189,2.51114708,19.9923277,0.230027314,0.077816416,0.795076053,2.721984288,0.623681863,3.543030832
3,No Till,NA,Dairy Manure,125,1-Feb,0,Broadcast,None,7.312726385,2.333075071,19.9923277,0.217274206,0.056644087,0.795076053,2.721984288,0.623681863,3.543030832
5,No Till,NA,Dairy Manure,125,1-Feb,0,Broadcast,None,7.137027222,2.270299228,19.9923277,0.214909798,0.062747966,0.795076053,2.721984288,0.623681863,3.543030832
3,No Till,NA,Dairy Manure,125,1-May,125,Broadcast,None,6.504014941,2.395678517,14.53835059,0.228009141,0.079310307,0.573555744,2.719655763,0.658705726,3.574954728
5,No Till,NA,Dairy Manure,125,1-May,125,Broadcast,None,6.313345107,2.33116638,14.18087374,0.223978149,0.087527914,0.559061297,2.719655763,0.658705726,3.574954728
0,Till,15-Apr,Dairy Manure,125,1-Feb,0,Broadcast,Winter Rye,13.97451263,4.170924526,23.91070193,0.341533215,0.143557985,0.946562287,2.719378807,0.623083792,3.53883876
1,Till,15-Apr,Dairy Manure,125,1-Feb,0,Broadcast,Winter Rye,7.744826891,2.341901477,18.80684672,0.211804104,0.077816416,0.651178059,2.719378807,0.623083792,3.53883876
3,Till,15-Apr,Dairy Manure,125,1-Feb,0,Broadcast,Winter Rye,7.151770751,2.198566512,18.80684672,0.200118512,0.056644087,0.651178059,2.719378807,0.623083792,3.53883876
5,Till,15-Apr,Dairy Manure,125,1-Feb,0,Broadcast,Winter Rye,6.985365992,2.146716029,18.80684672,0.198187507,0.062747966,0.651178059,2.719378807,0.623083792,3.53883876
0,Till,15-Apr,Dairy Manure,125,1-Feb,0,Broadcast,None,13.97451263,4.170924526,23.91070193,0.341533215,0.143557984,0.946562287,2.719378807,0.623083792,3.53883876
1,Till,15-Apr,Dairy Manure,125,1-Feb,0,Broadcast,None,7.744826891,2.341901477,18.80684672,0.211804104,0.077816416,0.651178059,2.719378807,0.623083792,3.53883876
3,Till,15-Apr,Dairy Manure,125,1-Feb,0,Broadcast,None,7.151770751,2.198566512,18.80684672,0.200118512,0.056644087,0.651178059,2.719378807,0.623083792,3.53883876
5,Till,15-Apr,Dairy Manure,125,1-Feb,0,Broadcast,None,6.985365992,2.146716029,18.80684672,0.198187507,0.062747966,0.651178059,2.719378807,0.623083792,3.53883876
0,Till,1-Apr,Dairy Manure,125,1-Feb,0,Broadcast,Winter Rye,13.97375825,4.171983631,23.9032729,0.340073617,0.143306309,0.939891331,2.719242233,0.623008079,3.538353814
1,Till,1-Apr,Dairy Manure,125,1-Feb,0,Broadcast,Winter Rye,7.743369391,2.342102186,18.7764823,0.211011713,0.077816416,0.647560687,2.719242233,0.623008079,3.538353814
3,Till,1-Apr,Dairy Manure,125,1-Feb,0,Broadcast,Winter Rye,7.149749371,2.199072789,18.7764823,0.199372601,0.056644087,0.647560687,2.719242233,0.623008079,3.538353814
5,Till,1-Apr,Dairy Manure,125,1-Feb,0,Broadcast,Winter Rye,6.983146214,2.147143933,18.7764823,0.19745817,0.062747966,0.647560687,2.719242233,0.623008079,3.538353814
0,Till,1-Apr,Dairy Manure,125,1-Feb,0,Broadcast,None,13.97375825,4.17198363,23.9032729,0.340073617,0.143306309,0.939891331,2.719242233,0.623008079,3.538353814
1,Till,1-Apr,Dairy Manure,125,1-Feb,0,Broadcast,None,7.743369391,2.342102187,18.7764823,0.211011713,0.077816416,0.647560687,2.719242233,0.623008079,3.538353814
3,Till,1-Apr,Dairy Manure,125,1-Feb,0,Broadcast,None,7.149749371,2.199072789,18.7764823,0.199372601,0.056644087,0.647560687,2.719242233,0.623008079,3.538353814
5,Till,1-Apr,Dairy Manure,125,1-Feb,0,Broadcast,None,6.983146214,2.147143933,18.7764823,0.19745817,0.062747966,0.647560687,2.719242233,0.623008079,3.538353814
0,No Till,NA,Dairy Manure,0,1-Feb,250,Broadcast,None,14.12157916,4.724506097,24.56461905,0.438718276,0.215781218,1.291342845,2.717708426,0.661780882,3.573516838
1,No Till,NA,Dairy Manure,0,1-Feb,250,Broadcast,None,7.167657915,2.572527366,15.37449099,0.245569298,0.108773423,0.617443849,2.717708426,0.661780882,3.573516838
3,No Till,NA,Dairy Manure,0,1-Feb,250,Broadcast,None,6.540809654,2.390201058,14.49809112,0.230672851,0.093534931,0.570862331,2.717708426,0.661780882,3.573516838
5,No Till,NA,Dairy Manure,0,1-Feb,250,Broadcast,None,6.305409024,2.326006138,14.13870024,0.224734801,0.087676299,0.556562028,2.717708426,0.661780882,3.573516838
0,No Till,NA,Dairy Manure,0,1-May,250,Broadcast,None,14.12157916,4.724506097,24.56461905,0.438718276,0.215781218,1.291342845,2.717708426,0.661780882,3.573516838
1,No Till,NA,Dairy Manure,0,1-May,250,Broadcast,None,7.167657915,2.572527366,15.37449099,0.245569298,0.108773423,0.617443849,2.717708426,0.661780882,3.573516838
3,No Till,NA,Dairy Manure,0,1-May,250,Broadcast,None,6.540809654,2.390201058,14.49809112,0.230672851,0.093534931,0.570862331,2.717708426,0.661780882,3.573516838
5,No Till,NA,Dairy Manure,0,1-May,250,Broadcast,None,6.305409024,2.326006138,14.13870024,0.224734801,0.087676299,0.556562028,2.717708426,0.661780882,3.573516838
0,No Till,NA,26-13-00,0,1-Feb,0,Injection,Winter Rye,13.58645105,4.517976465,22.8504616,0.224729886,0.044240241,0.884740707,2.68987171,0.607623712,3.524760593
1,No Till,NA,26-13-00,0,1-Feb,0,Injection,Winter Rye,7.530466033,2.460263207,18.89157502,0.141778324,0.018273808,0.617502248,2.68987171,0.607623712,3.524760593
3,No Till,NA,26-13-00,0,1-Feb,0,Injection,Winter Rye,6.985436771,2.285342328,18.89157502,0.135802472,0.015543983,0.617502248,2.68987171,0.607623712,3.524760593
5,No Till,NA,26-13-00,0,1-Feb,0,Injection,Winter Rye,6.781343269,2.224125744,18.89157502,0.133354075,0.014602339,0.617502248,2.68987171,0.607623712,3.524760593
0,No Till,NA,28-10-10,0,1-Feb,0,Injection,Winter Rye,13.72828128,4.517976465,22.8504616,0.233933616,0.044240241,0.884740707,2.68987171,0.607623712,3.524760593
1,No Till,NA,28-10-10,0,1-Feb,0,Injection,Winter Rye,7.580927229,2.460263207,18.89157502,0.144976111,0.020312002,0.617502248,2.68987171,0.607623712,3.524760593
3,No Till,NA,28-10-10,0,1-Feb,0,Injection,Winter Rye,7.026949325,2.285342328,18.89157502,0.138495318,0.018027477,0.617502248,2.68987171,0.607623712,3.524760593
5,No Till,NA,28-10-10,0,1-Feb,0,Injection,Winter Rye,6.820138448,2.224125744,18.89157502,0.135877682,0.016933364,0.617502248,2.68987171,0.607623712,3.524760593
0,No Till,NA,Dairy Manure,0,1-Feb,0,Injection,Winter Rye,13.72828128,4.517976465,22.8504616,0.233933616,0.044240241,0.884740707,2.68987171,0.607623712,3.524760593
1,No Till,NA,Dairy Manure,0,1-Feb,0,Injection,Winter Rye,7.580927229,2.460263207,18.89157502,0.144976111,0.020312002,0.617502248,2.68987171,0.607623712,3.524760593
3,No Till,NA,Dairy Manure,0,1-Feb,0,Injection,Winter Rye,7.026949325,2.285342328,18.89157502,0.138495318,0.018027477,0.617502248,2.68987171,0.607623712,3.524760593
5,No Till,NA,Dairy Manure,0,1-Feb,0,Injection,Winter Rye,6.820138448,2.224125744,18.89157502,0.135877682,0.016933364,0.617502248,2.68987171,0.607623712,3.524760593
0,No Till,NA,26-13-00,0,1-May,0,Injection,Winter Rye,13.58645105,4.517976465,22.8504616,0.224729886,0.044240241,0.884740707,2.68987171,0.607623712,3.524760593
1,No Till,NA,26-13-00,0,1-May,0,Injection,Winter Rye,7.530466033,2.460263207,18.89157502,0.141778324,0.018273808,0.617502248,2.68987171,0.607623712,3.524760593
3,No Till,NA,26-13-00,0,1-May,0,Injection,Winter Rye,6.985436771,2.285342328,18.89157502,0.135802472,0.015543983,0.617502248,2.68987171,0.607623712,3.524760593
5,No Till,NA,26-13-00,0,1-May,0,Injection,Winter Rye,6.781343269,2.224125744,18.89157502,0.133354075,0.014602339,0.617502248,2.68987171,0.607623712,3.524760593
0,No Till,NA,28-10-10,0,1-May,0,Injection,Winter Rye,13.72828128,4.517976465,22.8504616,0.233933616,0.044240241,0.884740707,2.68987171,0.607623712,3.524760593
1,No Till,NA,28-10-10,0,1-May,0,Injection,Winter Rye,7.580927229,2.460263207,18.89157502,0.144976111,0.020312002,0.617502248,2.68987171,0.607623712,3.524760593
3,No Till,NA,28-10-10,0,1-May,0,Injection,Winter Rye,7.026949325,2.285342328,18.89157502,0.138495318,0.018027477,0.617502248,2.68987171,0.607623712,3.524760593
5,No Till,NA,28-10-10,0,1-May,0,Injection,Winter Rye,6.820138448,2.224125744,18.89157502,0.135877682,0.016933364,0.617502248,2.68987171,0.607623712,3.524760593
0,No Till,NA,Dairy Manure,0,1-May,0,Injection,Winter Rye,13.72828128,4.517976465,22.8504616,0.233933616,0.044240241,0.884740707,2.68987171,0.607623712,3.524760593
1,No Till,NA,Dairy Manure,0,1-May,0,Injection,Winter Rye,7.580927229,2.460263207,18.89157502,0.144976111,0.020312002,0.617502248,2.68987171,0.607623712,3.524760593
3,No Till,NA,Dairy Manure,0,1-May,0,Injection,Winter Rye,7.026949325,2.285342328,18.89157502,0.138495318,0.018027477,0.617502248,2.68987171,0.607623712,3.524760593
5,No Till,NA,Dairy Manure,0,1-May,0,Injection,Winter Rye,6.820138448,2.224125744,18.89157502,0.135877682,0.016933364,0.617502248,2.68987171,0.607623712,3.524760593
0,No Till,NA,26-13-00,0,1-Feb,0,Broadcast,Winter Rye,13.58645105,4.517976465,22.8504616,0.224729886,0.044240241,0.884740707,2.68987171,0.607623712,3.524760593
1,No Till,NA,26-13-00,0,1-Feb,0,Broadcast,Winter Rye,7.530466033,2.460263207,18.89157502,0.141778324,0.018273808,0.617502248,2.68987171,0.607623712,3.524760593
3,No Till,NA,26-13-00,0,1-Feb,0,Broadcast,Winter Rye,6.985436771,2.285342328,18.89157502,0.135802472,0.015543983,0.617502248,2.68987171,0.607623712,3.524760593
5,No Till,NA,26-13-00,0,1-Feb,0,Broadcast,Winter Rye,6.781343269,2.224125744,18.89157502,0.133354075,0.014602339,0.617502248,2.68987171,0.607623712,3.524760593
0,No Till,NA,28-10-10,0,1-Feb,0,Broadcast,Winter Rye,13.72828128,4.517976465,22.8504616,0.233933616,0.044240241,0.884740707,2.68987171,0.607623712,3.524760593
1,No Till,NA,28-10-10,0,1-Feb,0,Broadcast,Winter Rye,7.580927229,2.460263207,18.89157502,0.144976111,0.020312002,0.617502248,2.68987171,0.607623712,3.524760593
3,No Till,NA,28-10-10,0,1-Feb,0,Broadcast,Winter Rye,7.026949325,2.285342328,18.89157502,0.138495318,0.018027477,0.617502248,2.68987171,0.607623712,3.524760593
5,No Till,NA,28-10-10,0,1-Feb,0,Broadcast,Winter Rye,6.820138448,2.224125744,18.89157502,0.135877682,0.016933364,0.617502248,2.68987171,0.607623712,3.524760593
0,No Till,NA,Dairy Manure,0,1-Feb,0,Broadcast,Winter Rye,13.72828128,4.517976465,22.8504616,0.233933616,0.044240241,0.884740707,2.68987171,0.607623712,3.524760593
1,No Till,NA,Dairy Manure,0,1-Feb,0,Broadcast,Winter Rye,7.580927229,2.460263207,18.89157502,0.144976111,0.020312002,0.617502248,2.68987171,0.607623712,3.524760593
